"GAME_ID","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD"
"OAK202010050","lastt001",4,"semim001",6,"lambj001",5,"canhm001",9,"olsom001",3,"davik003",10,"grosr001",7,"laurr001",8,"murps001",2
"OAK202010060","semim001",6,"lastt001",4,"pindc001",5,"canhm001",7,"davik003",10,"olsom001",3,"murps001",2,"laurr001",8,"piscs001",9
"HOU202010070","sprig001",8,"altuj001",4,"branm003",7,"brega001",5,"corrc001",6,"tuckk001",9,"gurry001",3,"diaza003",10,"maldm001",2
"HOU202010080","sprig001",8,"altuj001",4,"branm003",10,"brega001",5,"tuckk001",7,"corrc001",6,"gurry001",3,"reddj001",9,"maldm001",2
