"GAME_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD"
"SDN202009300","wongk001",4,"edmat001",5,"goldp001",3,"carld002",7,"moliy001",2,"dejop001",6,"carpm002",10,"fowld001",9,"badeh001",8
"SDN202010010","wongk001",4,"edmat001",5,"goldp001",3,"carld002",7,"moliy001",2,"dejop001",6,"carpm002",10,"fowld001",9,"badeh001",8
"SDN202010020","wongk001",4,"edmat001",5,"goldp001",3,"carld002",7,"moliy001",2,"dejop001",6,"carpm002",10,"fowld001",9,"badeh001",8
