"GAME_ID","BAT_HOME_ID","SUB_LINEUP_ID","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"MIN202009290",1,0,"greiz001",1,38
"MIN202009290",0,0,"maedk001",1,43
"MIN202009290",0,0,"may-t001",1,49
"MIN202009290",1,8,"jeffr002",2,54
"MIN202009290",0,8,"garvm001",11,57
"MIN202009290",0,0,"dufft001",1,58
"MIN202009290",0,0,"roget001",1,64
"MIN202009290",0,0,"romos001",1,70
"MIN202009290",1,8,"avila001",2,75
"MIN202009300",1,0,"urquj001",1,37
"MIN202009300",0,0,"berrj001",1,40
"MIN202009300",1,0,"raleb001",1,43
"MIN202009300",0,4,"rosae001",7,46
"MIN202009300",0,0,"stasc001",1,54
"MIN202009300",1,3,"cruzn002",10,59
"MIN202009300",0,0,"may-t001",1,61
"MIN202009300",0,0,"roget001",1,64
"MIN202009300",1,0,"javic001",1,68
"MIN202009300",1,1,"sprig001",8,68
"MIN202009300",1,8,"reddj001",9,68
