"GAME_ID","INN_CT","BAT_HOME_ID","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","BAT_ID","EVENT_TX","EVENT_ID"
"CHN202009300",1,0,2,2,"BSFBX","dickc002","7/L7D",1
"CHN202009300",1,0,1,2,"FFBX","marts002","43/G4",2
"CHN202009300",1,0,0,1,"CX","aguij001","4/L6",3
"CHN202009300",1,1,3,2,"BBBCFX","happi001","63/G6",4
"CHN202009300",1,1,2,2,"BFBFS","rizza001","K",5
"CHN202009300",1,1,3,2,"BBBCFX","bryak001","4/P89S",6
"CHN202009300",2,0,2,2,"CBSBC","andeb006","K",7
"CHN202009300",2,0,2,0,"BBX","coopg002","63/G56D",8
"CHN202009300",2,0,3,2,"BFSBFBFB","joycm001","W",9
"CHN202009300",2,0,2,2,"CB11FFB1X","bertj001","4/L34",10
"CHN202009300",2,1,3,0,"BBBB","schwk001","W",11
"CHN202009300",2,1,1,2,"CBCX","contw001","8/L89D",12
"CHN202009300",2,1,0,2,"CSFT","heywj001","K",13
"CHN202009300",2,1,1,2,"CBSX","baezj001","S7/G56.1-2",14
"CHN202009300",2,1,2,2,"BC*BSX","carav001","43/G4",15
"CHN202009300",3,0,0,0,"X","rojam002","31/G34",16
"CHN202009300",3,0,3,2,"BCFFFBFBS","wallc001","K",17
"CHN202009300",3,0,3,1,"BBBCB","dickc002","W",18
"CHN202009300",3,0,0,0,"X","marts002","8/L89D",19
"CHN202009300",3,1,2,2,"CBBFFX","kipnj001","63/G6M",20
"CHN202009300",3,1,0,0,"X","happi001","S6/G6M",21
"CHN202009300",3,1,0,0,"X","rizza001","8/F89D+",22
"CHN202009300",3,1,0,2,"FFC","bryak001","K",23
"CHN202009300",4,0,2,2,"CBFBFX","aguij001","D7/L7L",24
"CHN202009300",4,0,1,1,"BSX","andeb006","43/G4M.2-3",25
"CHN202009300",4,0,0,0,"X","coopg002","53/G5",26
"CHN202009300",4,0,1,1,"C*BX","joycm001","3/G3D",27
"CHN202009300",4,1,3,2,"CBBFBB","schwk001","W",28
"CHN202009300",4,1,0,0,"X","contw001","6/P4M",29
"CHN202009300",4,1,0,0,"X","heywj001","4(1)/FO/G4MD+.B-2(E4/TH)",30
"CHN202009300",4,1,1,2,"SSB>FX","baezj001","7/F78D",31
"CHN202009300",5,0,0,1,"CH","bertj001","HP",32
"CHN202009300",5,0,0,1,"C111>B","rojam002","SB2",33
"CHN202009300",5,0,1,1,"C111>B.X","rojam002","E6/TH/G6.B-1",34
"CHN202009300",5,0,0,1,"LX","wallc001","5(2)3/GDP/G5.1-2",35
