"GAME_ID","BAT_HOME_ID","SUB_LINEUP_ID","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"TBA202009290",1,0,"shoem001",1,24
"TBA202009290",1,1,"tsuty001",10,35
"TBA202009290",0,0,"snelb001",1,39
"TBA202009290",0,0,"castd002",1,46
"TBA202009290",0,7,"villj001",4,47
"TBA202009290",1,7,"panij002",11,48
"TBA202009290",1,0,"ray-r002",1,48
"TBA202009290",1,0,"colea002",1,51
"TBA202009290",0,9,"jansd001",2,54
"TBA202009290",1,9,"tellr001",11,58
"TBA202009290",1,0,"borur001",1,58
"TBA202009290",1,1,"renfh001",10,58
"TBA202009290",0,3,"arozr001",7,61
"TBA202009290",0,0,"anden001",1,61
"TBA202009300",1,0,"ryu-h001",1,23
"TBA202009300",1,0,"strir001",1,40
"TBA202009300",1,1,"brosm001",3,49
"TBA202009300",0,1,"choij001",11,50
"TBA202009300",1,0,"pearn001",1,55
"TBA202009300",1,4,"diazy001",5,58
"TBA202009300",0,4,"wendj002",12,59
"TBA202009300",0,0,"glast001",1,59
"TBA202009300",0,0,"loupa001",1,62
"TBA202009300",1,0,"bassa001",1,63
"TBA202009300",1,0,"hatct001",1,69
"TBA202009300",0,0,"thomr007",1,72
